repo,sha,author,datetime,message,date,time
tidyverse/tibble,eb2e0cb0b05c735d188b223502a029123e16a699,hadley,2017-04-10T18:52:47Z,Fixes to news.md,2017-04-10,2016-01-01T19:52:00Z
tidyverse/tibble,1776e9987579fe886351030b7570f3df5149d772,hadley,2017-04-10T18:51:23Z,Update articles,2017-04-10,2016-01-01T19:51:00Z
tidyverse/tibble,178df38587d9e368cc44645d070e9a1e86d6106e,hadley,2017-04-10T18:40:39Z,Update docs and site,2017-04-10,2016-01-01T19:40:00Z
tidyverse/tibble,6a549f97f90bcb7074fec357f317cea90f92bded,hadley,2017-04-10T18:39:32Z,Rough reference organisation,2017-04-10,2016-01-01T19:39:00Z
tidyverse/tibble,1a5e019196e9a7a1b7786771df00f1d9ccfde3e9,hadley,2017-04-10T18:25:18Z,Supress as_data_frame and frame_data usage,2017-04-10,2016-01-01T19:25:00Z
tidyverse/tibble,0e152eeca733501fb1875433a5e89b7203432a00,hadley,2017-04-10T18:24:35Z,"Split up tibble & lst docs

Hide data_frame usage",2017-04-10,2016-01-01T19:24:00Z
tidyverse/tibble,217b2cce346db67f73bf29b6729e4ab58e206937,hadley,2017-04-10T18:18:43Z,Update readme,2017-04-10,2016-01-01T19:18:00Z
tidyverse/tibble,87cc6195dc3ecd8b2c7f40295755e9727c63eefc,hadley,2017-04-10T18:08:05Z,Add logo,2017-04-10,2016-01-01T19:08:00Z
tidyverse/tibble,7697362b306b4ce4ecd21afe6f22cb549f3cff05,hadley,2017-04-10T18:05:07Z,"Tweak authorship

Based on contributions to tibble",2017-04-10,2016-01-01T19:05:00Z
tidyverse/tibble,9a3d3080bd9068c47134ff2adb6018140fd9b793,hadley,2017-04-10T18:03:41Z,Add new site to DESCRIPTION,2017-04-10,2016-01-01T19:03:00Z
tidyverse/tibble,87c162ae1ba91685e3dbc4b6e0bfdde48e57f194,hadley,2017-04-10T18:03:06Z,Create CNAME,2017-04-10,2016-01-01T19:03:00Z
tidyverse/tibble,38499a544a059e660b7095ff0f3c509a06bafa63,hadley,2017-04-10T18:02:40Z,First draft of website,2017-04-10,2016-01-01T19:02:00Z
tidyverse/tibble,a41fd0fcf39e0d1a52746204300ea03907eee3ac,hadley,2017-04-10T16:25:03Z,WS,2017-04-10,2016-01-01T17:25:00Z
tidyverse/tibble,54d571705ad2798966b656428c938489ed967590,hadley,2017-04-10T16:24:51Z,Install covr from CRAN,2017-04-10,2016-01-01T17:24:00Z
tidyverse/tibble,7e01bc4b90c24988a4408e5852a096232cc135d3,hadley,2017-04-10T16:24:20Z,Tweak description,2017-04-10,2016-01-01T17:24:00Z
tidyverse/dplyr,0cb146ef5f310a532797fd2d3e2620daf352067d,hadley,2017-04-10T13:52:57Z,"Re-render vignettes

Set seed to reduce random variation as much as possible.",2017-04-10,2016-01-01T14:52:00Z
tidyverse/purrr,b8e394276e781567867da8e1fda6eb8cea4668d8,hadley,2017-04-10T12:57:51Z,And disable test too,2017-04-10,2016-01-01T13:57:00Z
tidyverse/purrr,b0c1fd4094dda155ce5d0c45a13e35a12bb1d630,hadley,2017-04-10T12:56:57Z,Disable .null warning for now,2017-04-10,2016-01-01T13:56:00Z
tidyverse/dplyr,9ac76aec11eb8bb0c32f84251d94d5d45e665764,hadley,2017-04-07T16:53:13Z,Remove some sql references,2017-04-07,2016-01-01T17:53:00Z
tidyverse/dplyr,e0e061f4a00997fa212821781ef6b840d8af0543,hadley,2017-04-06T15:52:17Z,Typo #2620,2017-04-06,2016-01-01T16:52:00Z
tidyverse/dplyr,5fdde13c7904b0689ee2ab36839b8a123dae5684,hadley,2017-04-06T11:24:23Z,Fix doc. Remove duplicated covr dep.,2017-04-06,2016-01-01T12:24:00Z
tidyverse/dplyr,b07852ffa29db613e5d2f464188fd0672b95ef3e,hadley,2017-04-05T20:51:31Z,"Correct BMI calculation

Fixes #2618",2017-04-05,2016-01-01T21:51:00Z
tidyverse/dplyr,cf46c46259bef47b6a8a4f92cdad701e55db947b,hadley,2017-04-05T01:45:20Z,Doc tweaks,2017-04-04,2016-01-02T02:45:00Z
hadley/pkgdown,26b9cd1ad171651de826d47ae2610db185d3d37c,hadley,2017-04-05T01:43:32Z,Merge branch 'master' of github.com:hadley/pkgdown,2017-04-04,2016-01-02T02:43:00Z
hadley/pkgdown,71fc126471e99f4f358cfcf2f4505423cd196ef0,hadley,2017-04-05T01:43:26Z,"Change reference page title

Fixes #299",2017-04-04,2016-01-02T02:43:00Z
tidyverse/dplyr,1b0ae134da135b8e7ec22d996f4b3d7d5fcaf895,hadley,2017-04-04T22:12:45Z,Remove trailing full stops,2017-04-04,2016-01-01T23:12:00Z
tidyverse/dplyr,ca14cc1069e244813b717594cac55f3977aa43ed,hadley,2017-04-04T22:06:50Z,Move hybrid eval vignette to subdir,2017-04-04,2016-01-01T23:06:00Z
tidyverse/dplyr,525ede61aa66f130289f4d2d7e022cb5528b537a,hadley,2017-04-04T19:41:54Z,Fix typo in install,2017-04-04,2016-01-01T20:41:00Z
tidyverse/dplyr,ee780fbfdf58ea32ee45e6feaeab55323422b3f1,hadley,2017-04-04T19:31:54Z,Make location internal,2017-04-04,2016-01-01T20:31:00Z
tidyverse/dplyr,20958eb786e64111443b814171444d6827cb4ab4,hadley,2017-04-04T19:31:34Z,Hoist intro to top-level nav,2017-04-04,2016-01-01T20:31:00Z
tidyverse/dplyr,3b3eaf117a058a1a8550e09c134fd3b18aca41f6,hadley,2017-04-04T19:29:24Z,Basic reference index,2017-04-04,2016-01-01T20:29:00Z
hadley/pkgdown,2796e6092d467b5e6670c0722c156c52280d96c1,hadley,2017-04-04T19:24:34Z,Titles are already escaped,2017-04-04,2016-01-01T20:24:00Z
tidyverse/dplyr,e09ff9638e56e8c5ff4f1193a8d7263ee7fcc27f,hadley,2017-04-04T19:06:35Z,Update docs,2017-04-04,2016-01-01T20:06:00Z
tidyverse/dplyr,0bf13746fe6d5a65c41ee4e2f53c4ec6d31f5b81,hadley,2017-04-04T19:04:07Z,Re-org articles,2017-04-04,2016-01-01T20:04:00Z
tidyverse/dplyr,0aabf692aae69ad53f82ec6b0f8afd992c332dde,hadley,2017-04-04T18:58:56Z,Add logo and favicon,2017-04-04,2016-01-01T19:58:00Z
hadley/pkgdown,dfcc67a4ac376b2eb738fdc1ecb6a058dc104ec9,hadley,2017-04-04T18:58:09Z,Delete unused function,2017-04-04,2016-01-01T19:58:00Z
hadley/pkgdown,c8d4edc390500ccf773ae8f6210aced167829c76,hadley,2017-04-04T18:57:33Z,Escape vignette names,2017-04-04,2016-01-01T19:57:00Z
hadley/pkgdown,901c62afd4c8509190fb0ebe40d9ff74fd77b1a2,hadley,2017-04-04T18:57:23Z,New logo location,2017-04-04,2016-01-01T19:57:00Z
tidyverse/dplyr,d34469472240a1dfb8429f50eae602fa3dea73df,hadley,2017-04-04T18:35:09Z,Revise readme,2017-04-04,2016-01-01T19:35:00Z
tidyverse/dplyr,a9de3a33b79b8226fb4b332ec32447dd07287ba5,hadley,2017-04-04T18:15:14Z,Update overview and installation in readme,2017-04-04,2016-01-01T19:15:00Z
tidyverse/dplyr,e39798b7c53480cd4a9b962f46fac5977002bd29,hadley,2017-04-04T18:13:42Z,Add logo,2017-04-04,2016-01-01T19:13:00Z
tidyverse/dplyr,5e0d39f858c421db32685c94ab19944ace4e7ff1,hadley,2017-04-04T18:11:47Z,Add new website url,2017-04-04,2016-01-01T19:11:00Z
tidyverse/dplyr,9d9240f1300a6a047b50a12cdeb70e65b1bbd544,hadley,2017-04-04T18:10:49Z,Create CNAME,2017-04-04,2016-01-01T19:10:00Z
tidyverse/dplyr,491f557dc6ed0adf90a7c8d54fc1771bb42cc02c,hadley,2017-04-04T18:09:31Z,Build website,2017-04-04,2016-01-01T19:09:00Z
tidyverse/dplyr,f9189c3456fb23487589e4cbeb71dc2994b240a4,hadley,2017-04-04T17:39:48Z,Speed up window functions vignette,2017-04-04,2016-01-01T18:39:00Z
tidyverse/dplyr,dea8ea563c9bf1bf657aa37e56a80e6e5137ac1c,hadley,2017-04-04T17:30:56Z,Remove long disabled vignette,2017-04-04,2016-01-01T18:30:00Z
tidyverse/dplyr,5531d7efd74fb4b9f4e5051b1efcf96f56afe7e2,hadley,2017-04-04T17:30:23Z,"Remove do() from readme

And use github_document",2017-04-04,2016-01-01T18:30:00Z
hadley/pkgdown,83a1fabbd4e7af83dca8d8b864b3fc4fbac97de3,hadley,2017-04-04T17:28:33Z,Links can have multiple components if split over lines,2017-04-04,2016-01-01T18:28:00Z
tidyverse/dplyr,954d346c855e9dda166f7a97b0d7332eeac8ca0f,hadley,2017-04-04T17:16:30Z,Simplify travis,2017-04-04,2016-01-01T18:16:00Z
tidyverse/dplyr,47ff0b9e7d3801a6e92209fb9292cbe5b6e03805,hadley,2017-04-04T17:09:58Z,Update description,2017-04-04,2016-01-01T18:09:00Z
tidyverse/dplyr,79f33cc2dcd5d8942fd1305d471a204993850524,hadley,2017-04-04T17:08:15Z,Move to tidyverse,2017-04-04,2016-01-01T18:08:00Z
tidyverse/dplyr,1d956efd69206dc0922b3d93002922d314daadca,hadley,2017-04-04T16:59:48Z,"Make empty distinct.grouped_by consistent with ungrouped

Fixes #2476",2017-04-04,2016-01-01T17:59:00Z
tidyverse/dplyr,369feba367eb12ea76c02fbe07546200969a3013,hadley,2017-04-04T15:08:35Z,Fix think-o in dim_desc,2017-04-04,2016-01-01T16:08:00Z
tidyverse/dplyr,c134bb2ef880b90d3195d2d477144e15fbb324be,hadley,2017-04-04T15:08:28Z,Use group_vars in print method,2017-04-04,2016-01-01T16:08:00Z
tidyverse/dplyr,cf04a70dce4ec5aca282a10f6d504f49e4f0a8c0,hadley,2017-04-04T15:00:29Z,"Control per group arrange

Fixes #2318",2017-04-04,2016-01-01T16:00:00Z
tidyverse/dplyr,50f2ede58ceb8708e6e8d32e666eebea5be58e4b,hadley,2017-04-04T14:38:40Z,Minor arrange_impl refactoring,2017-04-04,2016-01-01T15:38:00Z
hadley/dbplyr,ce94c1541baebbf7bd3c5ebe94808f8c952f1f31,hadley,2017-04-04T14:32:07Z,"Don't optimise empty clauses

Closes hadley/dbplyr#2480",2017-04-04,2016-01-01T15:32:00Z
hadley/dbplyr,d4ac557b2e2f696b07669c6d77686a9fdb6bdda2,hadley,2017-04-04T14:25:29Z,"Tweak error message tests

To work with dev and CRAN",2017-04-04,2016-01-01T15:25:00Z
tidyverse/dplyr,c4b6be87a1f638eda77aad1aa24b56822a1afb91,hadley,2017-04-04T14:24:14Z,"Don't set grouping vars if not grouped

Fixes #2612. cc @krlmlr",2017-04-04,2016-01-01T15:24:00Z
tidyverse/dplyr,59dad3375aee6428264a751b6ccd2111ff622fe3,hadley,2017-04-04T14:21:56Z,"Clarify API of set_vars and copy_vars

They modify in place",2017-04-04,2016-01-01T15:21:00Z
hadley/dbplyr,0e4ee819d9453b6e3f55c1428bd2c56cfcdd8aed,hadley,2017-04-04T13:54:00Z,"Implement db_escape_logical

So that backends can control how literal logicals are converted. This is a short-term replacement before widespread implementation of dbQuoteLiteral

Fixes hadley/dplyr#2614",2017-04-04,2016-01-01T14:54:00Z
hadley/dbplyr,2eb2e53b9097bf46749b9067181382771b5c72ee,hadley,2017-04-04T13:29:42Z,"Preserve names when escaping identifiers

Fixes hadley/dplyr#2616",2017-04-04,2016-01-01T14:29:00Z
tidyverse/tidyverse,049569f8e558f2013c3dee686b1e1313efb347d6,hadley,2017-04-03T13:10:00Z,Update roxygen,2017-04-03,2016-01-01T14:10:00Z
tidyverse/tidyverse,5a0b0f6aa24c2bdb06415654e3dda6b371801d0d,hadley,2017-04-03T13:09:50Z,"Depend on function in older forcats

Fixes #55",2017-04-03,2016-01-01T14:09:00Z
tidyverse/dplyr,67733b5a48913112fe6f4c93dcd9cd103b959fa1,hadley,2017-04-03T12:59:53Z,"Add missing word

Fixes #2611",2017-04-03,2016-01-01T13:59:00Z
hadley/dbplyr,874b1a3e00f41d40be836638a2c2e109d36af650,hadley,2017-04-02T16:07:16Z,Update for latest rlang,2017-04-02,2016-01-01T17:07:00Z
hadley/dbplyr,6a7cfa0280b1f92075ef0e71e11230dac6a0a002,hadley,2017-04-01T15:15:38Z,"Use correct indexing in explain.tbl_sql

Fixes hadley/dplyr#2609",2017-04-01,2016-01-01T16:15:00Z
tidyverse/dplyr,c9179405d81076d29c70034408ee3578b2e83d5d,hadley,2017-03-31T13:12:33Z,More on programming with dplyr,2017-03-31,2016-01-01T14:12:00Z
tidyverse/dplyr,a95b5fb3e7f37a4d2bb53970dc14e2dbb4d9bd1d,hadley,2017-03-31T12:48:07Z,Improve tidyeval news,2017-03-31,2016-01-01T13:48:00Z
tidyverse/dplyr,81d6027e7778cee9b2607f9451d5944bbf441ba5,hadley,2017-03-31T12:40:50Z,Rexport rlang functions,2017-03-31,2016-01-01T13:40:00Z
tidyverse/dplyr,886f2092d08179922332a614984bfe7a7193bd59,hadley,2017-03-31T12:37:49Z,Rename reexports file,2017-03-31,2016-01-01T13:37:00Z
tidyverse/dplyr,2b90758add55646e26f7120dab0f261df5264753,hadley,2017-03-31T12:30:42Z,"Improve summarise_*/mutate_* docs

Closes #2601",2017-03-31,2016-01-01T13:30:00Z
tidyverse/dplyr,78b1a7f2e7ef754e3df92473d984d1ff7aacc245,hadley,2017-03-31T12:09:48Z,"Merge pull request #2604 from lionel-/fix-2594-vars

Fix name handling in scoped manips",2017-03-31,2016-01-01T13:09:00Z
tidyverse/dplyr,812b633231c67b4244bccc2aeb1f6933d751c298,hadley,2017-03-31T12:09:17Z,"Merge pull request #2602 from hadley/f-#2592-underscore

Add tests for underscored version for all verbs",2017-03-31,2016-01-01T13:09:00Z
tidyverse/dplyr,53d780d26318168fcb5ccd312d395c41823dae3f,hadley,2017-03-30T22:39:53Z,Embrace my culture,2017-03-30,2016-01-01T23:39:00Z
tidyverse/dplyr,b8e476271559e4e18564bae3d79f7ce5724c8fc3,hadley,2017-03-30T22:36:28Z,"Reworking start of vignette

Includes changes from @jennybc that I copied and pasted in because my git-foo is weak.

Closes #2589",2017-03-30,2016-01-01T23:36:00Z
hadley/dbplyr,5da50698d28a385574df5f1da14eaaef6009e296,hadley,2017-03-30T21:43:46Z,compute() fixes,2017-03-30,2016-01-01T22:43:00Z
tidyverse/dplyr,22cc2be5f3c86182ef97ecb51c9f486be51d9d9c,hadley,2017-03-30T21:32:52Z,Update link,2017-03-30,2016-01-01T22:32:00Z
tidyverse/dplyr,c858a9adc4346c6783e9265d9bd4ef6ce0b302a6,hadley,2017-03-30T21:06:50Z,"Merge pull request #2603 from krlmlr/f-#2549-options-doc

Document package options and package configuration",2017-03-30,2016-01-01T22:06:00Z
hadley/dbplyr,66f10c810a75870a3c8450dff358e49522b16d40,hadley,2017-03-30T20:58:32Z,More db backend generics,2017-03-30,2016-01-01T21:58:00Z
hadley/dbplyr,ba7c5ccf7cdfdcc9595c219cc2f55fa0292a7692,hadley,2017-03-30T18:34:58Z,Make tbl_sql primary constructor,2017-03-30,2016-01-01T19:34:00Z
hadley/dbplyr,eeebd39f67cea7c95cfdee680cc9251d9801e4d1,hadley,2017-03-30T18:32:34Z,Remove con_acquire/con_release,2017-03-30,2016-01-01T19:32:00Z
tidyverse/dplyr,c0c8f60ced54a84d02bc1b3493ea43a51eff6891,hadley,2017-03-30T16:03:01Z,Remove extraneous },2017-03-30,2016-01-01T17:03:00Z
tidyverse/dplyr,087a4764ff8be4ddf14430df161494f55e1a6783,hadley,2017-03-30T15:43:32Z,Updated dbplyr advice,2017-03-30,2016-01-01T16:43:00Z
hadley/dbplyr,c3b4d9dd82ab92d63fd2a3332e0771e4b3120399,hadley,2017-03-30T15:41:05Z,Move generics back to dplyr. Rename db_desc.,2017-03-30,2016-01-01T16:41:00Z
tidyverse/dplyr,97c22c32abebd4ef83bf9f5f7aa9a8734eb7e1ed,hadley,2017-03-30T15:33:29Z,Move all dbplyr generics back into dbplyr,2017-03-30,2016-01-01T16:33:00Z
hadley/dbplyr,e6e46a309d6eba7b2ca71696860d3f053c37b20b,hadley,2017-03-30T15:15:00Z,"Use DBIConnection instead of default

In SQL generation methods",2017-03-30,2016-01-01T16:15:00Z
hadley/dbplyr,a83968b230c5f94f4c7b526a669a897523dfc6c8,hadley,2017-03-30T15:06:25Z,Re-export overriden generics from dplyr,2017-03-30,2016-01-01T16:06:00Z
hadley/dbplyr,e4c3cd50f61f3ec13cc341b841ac8d527ae2ee1b,hadley,2017-03-30T15:04:03Z,Tweak backend news,2017-03-30,2016-01-01T16:04:00Z
tidyverse/dplyr,2072cd75a8d6d6406fe2213489bdb7342ff7f21c,hadley,2017-03-30T14:53:02Z,"Merge pull request #2598 from krlmlr/f-unskip

Get rid of skip() calls in tests",2017-03-30,2016-01-01T15:53:00Z
hadley/dbplyr,cf82c1904d3ddfe1087270409c2ab0fe0592d614,hadley,2017-03-30T14:45:08Z,Update backend guide,2017-03-30,2016-01-01T15:45:00Z
hadley/dbplyr,db5841e1862f7bda1cc8ab7895333e04f357beff,hadley,2017-03-30T14:44:46Z,"Create new db_write_table generic

Replacing db_create_table and db_insert_into, calling dbWriteTable by default.",2017-03-30,2016-01-01T15:44:00Z
hadley/dbplyr,76fe140134a30656ed67522f716ab72b3c0fe5e8,hadley,2017-03-30T14:17:20Z,Use dbWriteTable for db_insert_into default,2017-03-30,2016-01-01T15:17:00Z
hadley/dbplyr,7355a98f0a389d992a97407369734adbac33496b,hadley,2017-03-30T13:16:01Z,"Add src_desc and sql_translate_env defaults

And tweak escaping to only use DBI method for DBIConnections",2017-03-30,2016-01-01T14:16:00Z
hadley/dbplyr,774d217736660fc26d1f7e487bc7ae79de7f6364,hadley,2017-03-30T13:07:51Z,Use dbQuoteString and dbQuoteIdentifier generics,2017-03-30,2016-01-01T14:07:00Z
hadley/dbplyr,e154d9dfeee702fb5784401fda02085427af2cee,hadley,2017-03-30T12:41:36Z,Re-org window funs & fix bug in nth() translation,2017-03-30,2016-01-01T13:41:00Z
hadley/dbplyr,8cf6269b6b329e941d26e8e4138180967d32f610,hadley,2017-03-30T12:27:48Z,Standardise win_over calls,2017-03-30,2016-01-01T13:27:00Z
hadley/dbplyr,4d519e683a43c4c46b5fd4710fe75e293ed36318,hadley,2017-03-30T12:18:56Z,"Eliminate rlang pinning

And instead rely on dplyr's version",2017-03-30,2016-01-01T13:18:00Z
hadley/dbplyr,8b558a00640ca7a8aaa1dc3e27d7beb9b3ab26f0,hadley,2017-03-29T22:17:40Z,"Eliminate set_partition

Adding a test to make sure order_by continues to work",2017-03-29,2016-01-01T23:17:00Z
hadley/dbplyr,e83e56449cf15eb83d33f52a52f6cc32b7ae9c52,hadley,2017-03-29T22:15:18Z,window = TRUE is the default,2017-03-29,2016-01-01T23:15:00Z
hadley/dbplyr,d46f26ccb11e48dfc9024b04d95d2510cc564fa2,hadley,2017-03-29T22:05:55Z,Update SQL translation vignette,2017-03-29,2016-01-01T23:05:00Z
hadley/dbplyr,3c8d83b6288b40f2735b6d9daf58af89ac66e425,hadley,2017-03-29T21:34:15Z,Update dbplyr intro vignette,2017-03-29,2016-01-01T22:34:00Z
hadley/dbplyr,5b7b8fe73d281d69169f7cc4007ef2155ac8235f,hadley,2017-03-29T18:26:07Z,Remove old dplyr prefix,2017-03-29,2016-01-01T19:26:00Z
hadley/dbplyr,31640ebd16f52441bfd6f7f4066b80ddf4b9fecc,hadley,2017-03-29T18:24:15Z,Vignette reorganisation,2017-03-29,2016-01-01T19:24:00Z
tidyverse/dplyr,5c885a3234efcc05955d55b14126bf01e2774884,hadley,2017-03-29T18:17:26Z,Speed up count/tally examples,2017-03-29,2016-01-01T19:17:00Z
tidyverse/dplyr,cb3b854002989686e50c64efb43017f268782dab,hadley,2017-03-29T18:12:47Z,"Remove database related stuff from vignettes

Part of #2426",2017-03-29,2016-01-01T19:12:00Z
tidyverse/dplyr,d70fdeb823f2fcd2fff180f0c3f24ade2fd0149f,hadley,2017-03-29T17:57:48Z,"Implement tbl.DBIConnection and copy_to.DBIconnection

Part of #2426",2017-03-29,2016-01-01T18:57:00Z
hadley/dbplyr,29e4ee9b70064ecb7c097044374419d4efab5023,hadley,2017-03-29T17:54:59Z,Move tbl.DBIconnection to dplyr,2017-03-29,2016-01-01T18:54:00Z
hadley/dbplyr,8dfe7dde61359b009ac80fb6f31178ff86f27268,hadley,2017-03-29T16:56:35Z,Load dbplyr in vignette,2017-03-29,2016-01-01T17:56:00Z
hadley/dbplyr,0c558bb09dd6ae3214b003a0348b71ae4afe18b3,hadley,2017-03-29T16:36:02Z,Match rlang in dplyr,2017-03-29,2016-01-01T17:36:00Z
tidyverse/dplyr,ca16b62e2481e2273e53fd3c291dde6bd32e4ead,hadley,2017-03-29T16:34:52Z,"Pad operators

Fixes #2504",2017-03-29,2016-01-01T17:34:00Z
tidyverse/dplyr,4f76da700a2bf9817889bd20bf1b505f01c9b704,hadley,2017-03-29T16:29:27Z,"Don't indent namespaces

#2504",2017-03-29,2016-01-01T17:29:00Z
tidyverse/dplyr,efb4fc728bca2cc87543d8a7e8e71f10df3b2e43,hadley,2017-03-29T16:17:09Z,Roughly organise news,2017-03-29,2016-01-01T17:17:00Z
hadley/dbplyr,046b87379eed3f267e968440bb71ea601cbe3cb0,hadley,2017-03-29T15:30:11Z,More tests from dplyr,2017-03-29,2016-01-01T16:30:00Z
tidyverse/dplyr,7c49e9ffc8a385d26082e974b937c29b8a4e0cdf,hadley,2017-03-29T14:40:39Z,Remove non-user-facing news bullets,2017-03-29,2016-01-01T15:40:00Z
tidyverse/dplyr,8ee27c6153defde75f405286d441a3eb096179a3,hadley,2017-03-29T14:38:34Z,Remove database related news,2017-03-29,2016-01-01T15:38:00Z
tidyverse/dplyr,9bc41062154411e66a88662d61293559c218c03c,hadley,2017-03-29T13:59:39Z,"Move database related code to dbplyr

#2426",2017-03-29,2016-01-01T14:59:00Z
hadley/dbplyr,aeeddc8d563f1b73a1e2fafc425f6f2621bcd613,hadley,2017-03-29T13:37:33Z,Leave explain generic in dplyr,2017-03-29,2016-01-01T14:37:00Z
hadley/dbplyr,0c0dbbfdd84418c36c15245807b41187d1d0f49f,hadley,2017-03-28T22:17:43Z,"Only optionally rename grouping vars

Fixes hadley/dplyr#2583",2017-03-28,2016-01-01T23:17:00Z
tidyverse/dplyr,092c72c5c3bd3e05c8842df5f669f9000e1da42d,hadley,2017-03-28T22:10:10Z,"Add strict argument to rename_vars

Another part of #2583",2017-03-28,2016-01-01T23:10:00Z
hadley/dbplyr,eeebf6d206feac1ee9c5ecbdfc210e5629838bb4,hadley,2017-03-28T21:55:56Z,Organise news,2017-03-28,2016-01-01T22:55:00Z
tidyverse/dplyr,083546ab025d9b2789fe9b595858a097db2cddc9,hadley,2017-03-28T21:35:30Z,"Fix spelling mistake

Fixes #2586",2017-03-28,2016-01-01T22:35:00Z
tidyverse/dplyr,4603e77a033d8bbd902262fe370007d1430b0688,hadley,2017-03-28T21:34:14Z,"More mutate examples

Including removing and replacing a variable

Fixes #2582",2017-03-28,2016-01-01T22:34:00Z
tidyverse/dplyr,7c1f41f921a91d671b58d68876382759370b6bbf,hadley,2017-03-28T21:33:53Z,Update namespace,2017-03-28,2016-01-01T22:33:00Z
hadley/dbplyr,6e9180a51c1cbb8ada16a5d7391e3eeea365bd5b,hadley,2017-03-28T21:28:07Z,Keep issues in one place,2017-03-28,2016-01-01T22:28:00Z
tidyverse/dplyr,84175181395bd6f3d3ade78dcadd5a802ddb4773,hadley,2017-03-28T21:26:06Z,"Removing trailing comma

Part of #2583",2017-03-28,2016-01-01T22:26:00Z
hadley/dbplyr,cb7777f1ff1954a9fb539ffcecba8ceac992ac5b,hadley,2017-03-28T21:16:46Z,Re-enable condition src loading,2017-03-28,2016-01-01T22:16:00Z
hadley/dbplyr,310c4b857eab39b11fa31f961c8d448395fdbf59,hadley,2017-03-28T21:13:24Z,Remove extraneous params,2017-03-28,2016-01-01T22:13:00Z
hadley/dbplyr,c9ddac223ae59c27d658ee5d88badd2815881ef0,hadley,2017-03-28T21:12:36Z,Refine imports,2017-03-28,2016-01-01T22:12:00Z
hadley/dbplyr,9b272b28b27b6faa336941f8fb404e2c44b9b2c9,hadley,2017-03-28T21:09:27Z,Refactoring and code cleanup,2017-03-28,2016-01-01T22:09:00Z
hadley/dbplyr,d214e5958e3fd4d1792ab58c841438476b57318a,hadley,2017-03-28T20:46:07Z,Don't measure coverage of compat functions,2017-03-28,2016-01-01T21:46:00Z
hadley/dbplyr,e78db0eb4f12e6fb4df490054f8fd990698331b7,hadley,2017-03-28T20:44:54Z,Unexport query(),2017-03-28,2016-01-01T21:44:00Z
hadley/dbplyr,581979dc64a77e5818b4f15a3f6ea33af9014832,hadley,2017-03-28T20:44:17Z,Needs dev dplyr,2017-03-28,2016-01-01T21:44:00Z
hadley/dbplyr,de6de6e4cebcdf83a9a01b41bd03d2145e56a55f,hadley,2017-03-28T20:35:23Z,Update license year,2017-03-28,2016-01-01T21:35:00Z
hadley/dbplyr,7e90aaaf51f7d84433baaafb9c0fb016e3181640,hadley,2017-03-28T20:31:12Z,Supress known warning for now,2017-03-28,2016-01-01T21:31:00Z
hadley/dbplyr,19708f2f296c8087dba64f0055a4301100884665,hadley,2017-03-28T20:28:45Z,Refactoring tests,2017-03-28,2016-01-01T21:28:00Z
hadley/dbplyr,b8b0bbf8e4687c28e6325454ed96a1496ec776f1,hadley,2017-03-28T18:42:40Z,Export DBITest,2017-03-28,2016-01-01T19:42:00Z
hadley/dbplyr,da6ad911d25af524be753a8abcdb89830b80865d,hadley,2017-03-28T18:42:31Z,Run dbplyr tests in R CMD check,2017-03-28,2016-01-01T19:42:00Z
hadley/dbplyr,20868f242d99a4facf12d9ddf8e689b0fc109707,hadley,2017-03-28T18:30:25Z,Build vignettes,2017-03-28,2016-01-01T19:30:00Z
hadley/dbplyr,d7639143d7f82dd473ee8f741307d61a9de95ec3,hadley,2017-03-28T18:27:59Z,Fix bunch of R CMD check problems,2017-03-28,2016-01-01T19:27:00Z
hadley/dbplyr,68cf9e93dd8112347c07b08392e244be2d23ea09,hadley,2017-03-28T15:52:19Z,Simplify grouping tests,2017-03-28,2016-01-01T16:52:00Z
hadley/dbplyr,d741cd96f52da90ef16fd12b9a9e22062a717699,hadley,2017-03-28T15:44:16Z,Reorganise tests,2017-03-28,2016-01-01T16:44:00Z
hadley/dbplyr,ab90c9d43ecf175c3344cb1f48f7f2ee4c7a82cf,hadley,2017-03-28T15:34:37Z,"Pass connection to all escaping in win_over

* Simplify failing test
* Fix uncovered bug",2017-03-28,2016-01-01T16:34:00Z
hadley/dbplyr,b79c0cd5875c6c3022533e3cee3eb78eec868137,hadley,2017-03-28T15:26:57Z,Move dplyr to imports for now,2017-03-28,2016-01-01T16:26:00Z
hadley/dbplyr,072ed472858790073489ddfccb757b2ea2881b34,hadley,2017-03-28T15:26:17Z,Simplify travis,2017-03-28,2016-01-01T16:26:00Z
